record_id,building_id,date,electricity_kwh,natural_gas_kwh,renewable_kwh,peak_demand_kw,occupancy_rate,operating_hours,is_statistical_outlier
88601,B049,2022-06-23,18971.26,3088.34,3627.79,985.56,0.858,24.0,False
88602,B049,2022-06-24,22492.82,3661.62,4226.84,1102.99,0.921,24.0,False
88603,B049,2022-06-25,22302.16,3630.58,3982.44,1096.76,0.739,24.0,False
88604,B049,2022-06-26,23463.0,3819.56,4449.35,1246.51,0.867,24.0,False
88605,B049,2022-06-27,19975.67,3251.85,3221.7,1149.12,0.916,24.0,False
88606,B049,2022-06-28,20490.66,3335.69,3807.98,1120.59,0.824,24.0,False
88607,B049,2022-06-29,21936.28,3571.02,3662.95,1272.98,0.792,24.0,False
88608,B049,2022-06-30,26173.43,4260.79,4598.47,1448.7,0.884,24.0,True
88609,B049,2022-07-01,21433.81,3489.22,3931.67,1136.99,0.781,24.0,False
88610,B049,2022-07-02,22696.69,3694.81,4300.76,1101.56,0.83,24.0,False
88611,B049,2022-07-03,19266.39,3136.39,3383.89,948.09,0.845,24.0,False
88612,B049,2022-07-04,22360.83,3640.14,3698.13,1138.22,0.83,24.0,False
88613,B049,2022-07-05,19572.29,3186.19,3577.52,1132.32,0.841,24.0,False
88614,B049,2022-07-06,22375.28,3642.49,4000.46,1175.15,0.922,24.0,False
88615,B049,2022-07-07,24133.24,3928.67,3707.83,1378.08,0.93,24.0,True
88616,B049,2022-07-08,24523.94,3992.27,4269.75,1304.49,0.853,24.0,True
88617,B049,2022-07-09,23824.91,3878.47,4133.05,1341.8,0.847,24.0,False
88618,B049,2022-07-10,24466.15,3982.86,4295.45,1336.97,0.892,24.0,True
88619,B049,2022-07-11,19410.35,3159.82,3643.21,1010.03,0.813,24.0,False
88620,B049,2022-07-12,24278.38,3952.29,4494.46,1318.04,0.883,24.0,True
88621,B049,2022-07-13,25006.91,4070.89,4532.87,1295.44,0.932,24.0,True
88622,B049,2022-07-14,21509.41,3501.53,3909.03,1207.21,0.83,24.0,False
88623,B049,2022-07-15,22055.38,3590.41,3890.67,1280.08,0.784,24.0,False
88624,B049,2022-07-16,20807.92,3387.34,3398.42,1030.05,0.863,24.0,False
88625,B049,2022-07-17,20609.89,3355.1,3292.92,1197.08,0.953,24.0,False
88626,B049,2022-07-18,23121.01,3763.88,4178.83,1149.81,0.878,24.0,False
88627,B049,2022-07-19,24682.61,4018.1,4109.63,1199.29,0.867,24.0,True
88628,B049,2022-07-20,24604.9,4005.45,4017.88,1204.71,0.926,24.0,True
88629,B049,2022-07-21,19726.37,3211.27,3543.66,1051.33,0.778,24.0,False
88630,B049,2022-07-22,19901.54,3239.79,3400.84,1114.37,0.783,24.0,False
88631,B049,2022-07-23,22010.23,3583.06,3643.52,1184.08,0.872,24.0,False
88632,B049,2022-07-24,21692.6,3531.35,3514.0,1093.94,0.705,24.0,False
88633,B049,2022-07-25,18766.23,3054.97,2835.62,932.9,0.815,24.0,False
88634,B049,2022-07-26,21679.6,3529.24,3554.85,1072.91,0.9,24.0,False
88635,B049,2022-07-27,23355.16,3802.0,3928.5,1158.9,0.906,24.0,False
88636,B049,2022-07-28,22917.12,3730.69,3336.79,1250.56,0.85,24.0,False
88637,B049,2022-07-29,22187.98,3612.0,3779.24,1087.87,0.736,24.0,False
88638,B049,2022-07-30,20871.5,3397.69,3372.93,1121.69,0.821,24.0,False
88639,B049,2022-07-31,25693.9,4182.73,4195.59,1364.95,0.826,24.0,True
88640,B049,2022-08-01,23302.7,3793.46,3758.0,1181.94,0.911,24.0,False
88641,B049,2022-08-02,22483.5,3660.1,3408.37,1176.0,0.833,24.0,False
88642,B049,2022-08-03,20706.86,3370.88,2842.32,1015.71,0.845,24.0,False
88643,B049,2022-08-04,20538.89,3343.54,3176.3,1039.03,0.845,24.0,False
88644,B049,2022-08-05,18832.49,3065.75,2875.01,933.55,0.798,24.0,False
88645,B049,2022-08-06,19600.52,3190.78,2829.98,1002.13,0.8,24.0,False
88646,B049,2022-08-07,22254.51,3622.83,3408.01,1206.73,0.833,24.0,False
88647,B049,2022-08-08,23595.62,3841.15,3657.83,1134.41,0.761,24.0,False
88648,B049,2022-08-09,20872.03,3397.77,2953.52,1109.05,0.862,24.0,False
88649,B049,2022-08-10,23994.2,3906.03,3871.73,1311.21,0.899,24.0,True
88650,B049,2022-08-11,18724.22,3048.13,2868.26,1036.48,0.869,24.0,False
88651,B049,2022-08-12,23213.0,3778.86,3518.29,1138.02,0.851,24.0,False
88652,B049,2022-08-13,17872.27,2909.44,2577.81,972.04,0.763,24.0,False
88653,B049,2022-08-14,18333.58,2984.54,2627.68,988.34,0.688,24.0,False
88654,B049,2022-08-15,20508.72,3338.63,2781.32,1055.38,0.833,24.0,False
88655,B049,2022-08-16,22637.45,3685.17,3075.74,1223.14,0.931,24.0,False
88656,B049,2022-08-17,20832.91,3391.4,2896.06,1093.21,0.901,24.0,False
88657,B049,2022-08-18,21336.24,3473.34,2931.1,1193.8,0.837,24.0,False
88658,B049,2022-08-19,22600.02,3679.07,3151.63,1254.43,0.833,24.0,False
88659,B049,2022-08-20,19674.33,3202.8,2707.96,1120.66,0.816,24.0,False
88660,B049,2022-08-21,23218.51,3779.76,3513.41,1316.59,0.91,24.0,False
88661,B049,2022-08-22,23474.37,3821.41,2932.7,1202.07,0.823,24.0,False
88662,B049,2022-08-23,18998.85,3092.84,2620.43,1079.54,0.833,24.0,False
88663,B049,2022-08-24,22734.76,3701.01,2578.82,1130.67,0.898,24.0,False
88664,B049,2022-08-25,24993.89,4068.77,3433.94,1290.78,0.873,24.0,True
88665,B049,2022-08-26,22227.11,3618.37,2716.98,1081.37,0.918,24.0,False
88666,B049,2022-08-27,21126.02,3439.12,2609.03,1232.08,0.758,24.0,False
88667,B049,2022-08-28,19909.54,3241.09,2573.14,1147.8,0.841,24.0,False
88668,B049,2022-08-29,19311.73,3143.77,2315.61,1066.81,0.954,24.0,False
88669,B049,2022-08-30,19423.49,3161.96,2742.85,1001.35,0.842,24.0,False
88670,B049,2022-08-31,15565.794999999998,2915.17,1880.32,1001.61,0.785,24.0,False
88671,B049,2022-09-01,23483.53,3822.9,3101.34,1342.12,0.843,24.0,False
88672,B049,2022-09-02,15779.23,2568.71,1782.51,836.67,0.834,24.0,False
88673,B049,2022-09-03,23892.69,3889.51,2858.5,1234.37,0.844,24.0,False
88674,B049,2022-09-04,20925.43,3406.47,2321.82,1198.0,0.85,24.0,False
88675,B049,2022-09-05,16956.79,3604.76,1792.14,886.73,0.857,24.0,False
88676,B049,2022-09-06,23087.34,3758.4,2414.21,1237.83,0.812,24.0,False
88677,B049,2022-09-07,16854.31,2743.72,1615.16,845.93,0.878,24.0,False
88678,B049,2022-09-08,18024.26,2934.18,2068.72,933.1,0.858,24.0,False
88679,B049,2022-09-09,18234.92,2968.47,1811.28,970.36,0.808,24.0,False
88680,B049,2022-09-10,18650.25,3036.09,1774.56,1014.9,0.782,24.0,False
88681,B049,2022-09-11,20185.09,3285.95,2166.86,1175.28,0.89,24.0,False
88682,B049,2022-09-12,21982.61,3578.56,2224.4,1183.97,0.843,24.0,False
88683,B049,2022-09-13,20485.0,3334.77,2060.61,1058.79,0.862,24.0,False
88684,B049,2022-09-14,20149.58,3280.16,1895.07,1098.33,0.792,24.0,False
88685,B049,2022-09-15,19871.73,3234.93,1751.75,1033.12,0.812,24.0,False
88686,B049,2022-09-16,20932.22,3407.57,1812.13,1188.99,0.872,24.0,False
88687,B049,2022-09-17,18472.88,3007.21,1276.64,1034.52,0.851,24.0,False
88688,B049,2022-09-18,16692.46,2717.38,1798.64,866.92,0.843,24.0,False
88689,B049,2022-09-19,49432.05,3299.67,1745.68,1714.71,0.901,24.0,True
88690,B049,2022-09-20,16637.87,2708.49,1011.02,875.58,0.885,24.0,False
88691,B049,2022-09-21,18312.58,2981.12,1695.32,888.52,0.892,24.0,False
88692,B049,2022-09-22,16035.25,2610.39,1579.37,876.83,0.789,24.0,False
88693,B049,2022-09-23,17994.03,2929.26,1410.84,1028.86,0.772,24.0,False
88694,B049,2022-09-24,15640.11,2546.06,1330.26,853.17,0.826,24.0,False
88695,B049,2022-09-25,16869.07,2746.13,1562.43,982.22,0.655,24.0,False
88696,B049,2022-09-26,15381.78,2504.01,1178.82,754.74,0.84,24.0,False
88697,B049,2022-09-27,17850.22,2905.85,1324.8,912.2,0.832,24.0,False
88698,B049,2022-09-28,16208.32,2638.56,1234.0,802.89,0.88,24.0,False
88699,B049,2022-09-29,14735.07,2398.73,1265.5,768.64,0.853,24.0,False
88700,B049,2022-09-30,15269.02,2485.65,954.34,830.06,0.873,24.0,False
88701,B049,2022-10-01,19254.14,3134.4,1479.99,1036.68,0.848,24.0,False
88702,B049,2022-10-02,17233.92,2805.52,1252.3,943.92,0.853,24.0,False
88703,B049,2022-10-03,15948.56,2596.28,1018.61,848.23,0.903,24.0,False
88704,B049,2022-10-04,17154.87,2792.65,1267.88,898.66,0.821,24.0,False
88705,B049,2022-10-05,17711.71,2883.3,957.02,933.37,0.877,24.0,False
88706,B049,2022-10-06,15585.005000000001,2670.28,1181.12,794.68,0.866,24.0,False
88707,B049,2022-10-07,14965.34,3344.98,1049.64,736.19,0.879,24.0,False
88708,B049,2022-10-08,16272.15,2648.96,1049.96,865.68,0.78,24.0,False
88709,B049,2022-10-09,15446.5,2514.55,1045.84,891.34,0.836,24.0,False
88710,B049,2022-10-10,13906.16,3108.24,856.56,736.03,0.834,24.0,False
88711,B049,2022-10-11,14550.28,2728.84,692.67,709.56,0.82,24.0,False
88712,B049,2022-10-12,16464.6,2680.28,963.34,848.49,0.807,24.0,False
88713,B049,2022-10-13,14602.27,2377.11,766.79,787.51,0.805,24.0,False
88714,B049,2022-10-14,16290.39,2651.92,812.09,791.99,0.948,24.0,False
88715,B049,2022-10-15,14794.59,2563.49,853.65,857.83,0.862,24.0,False
88716,B049,2022-10-16,16038.19,2610.87,671.83,818.28,0.921,24.0,False
88717,B049,2022-10-17,12928.81,2791.27,767.2,685.78,0.825,24.0,False
88718,B049,2022-10-18,14064.07,2843.33,563.19,740.13,0.862,24.0,False
88719,B049,2022-10-19,13824.66,2444.31,785.13,667.98,0.809,24.0,False
88720,B049,2022-10-20,13767.03,3436.51,491.16,660.26,0.859,24.0,False
88721,B049,2022-10-21,12988.76,2837.07,563.74,652.11,0.86,24.0,False
88722,B049,2022-10-22,16150.89,2629.21,763.25,885.28,0.851,24.0,False
88723,B049,2022-10-23,13603.28,3075.38,623.64,712.93,0.834,24.0,False
88724,B049,2022-10-24,15408.2,2508.31,498.34,800.15,0.795,24.0,False
88725,B049,2022-10-25,16290.64,2651.96,660.13,875.25,0.866,24.0,False
88726,B049,2022-10-26,13241.76,2709.82,137.55,723.4,0.823,24.0,False
88727,B049,2022-10-27,14053.12,3989.09,520.25,737.34,0.847,24.0,False
88728,B049,2022-10-28,14143.97,2859.48,593.52,704.85,0.892,24.0,False
88729,B049,2022-10-29,14788.85,5068.46,589.79,720.84,0.861,24.0,False
88730,B049,2022-10-30,15942.97,3937.25,372.9,806.53,0.789,24.0,False
88731,B049,2022-10-31,14424.99,3005.74,594.61,834.33,0.799,24.0,False
88732,B049,2022-11-01,14629.56,2621.29,342.36,729.12,0.85,24.0,False
88733,B049,2022-11-02,14771.01,3569.74,646.6,814.61,0.881,24.0,False
88734,B049,2022-11-03,12952.71,3568.09,443.48,706.57,0.859,24.0,False
88735,B049,2022-11-04,15463.72,4411.28,463.78,750.65,0.855,24.0,False
88736,B049,2022-11-05,13128.01,3652.92,288.7,689.31,0.808,24.0,False
88737,B049,2022-11-06,13871.71,3029.93,405.39,721.29,0.777,24.0,False
88738,B049,2022-11-07,13522.17,3232.41,541.67,685.46,0.814,24.0,False
88739,B049,2022-11-08,14386.36,3843.92,292.94,821.95,0.852,24.0,False
88740,B049,2022-11-09,14224.68,3307.62,382.02,700.42,0.98,24.0,False
88741,B049,2022-11-10,14369.93,3978.47,0.0,812.98,0.824,24.0,False
88742,B049,2022-11-11,13522.7,5038.76,484.12,745.16,0.791,24.0,False
88743,B049,2022-11-12,14238.79,5169.14,175.85,823.31,0.825,24.0,False
88744,B049,2022-11-13,14346.79,3677.37,408.82,755.68,0.699,24.0,False
88745,B049,2022-11-14,15883.41,3604.76,536.64,811.01,0.763,24.0,False
88746,B049,2022-11-15,15967.23,5277.5,456.54,915.72,0.91,24.0,False
88747,B049,2022-11-16,15215.3,4846.68,84.79,816.38,0.93,24.0,False
88748,B049,2022-11-17,13398.44,5210.51,269.15,667.73,0.76,24.0,False
88749,B049,2022-11-18,15254.08,6767.65,0.0,881.79,0.833,24.0,False
88750,B049,2022-11-19,17008.04,7012.96,236.52,954.57,0.889,24.0,False
88751,B049,2022-11-20,14297.93,6705.83,0.0,692.9,0.752,24.0,False
88752,B049,2022-11-21,15932.69,4749.29,0.0,857.11,0.816,24.0,False
88753,B049,2022-11-22,13478.63,4273.5,0.0,753.6,0.926,24.0,False
88754,B049,2022-11-23,13781.66,5589.2,496.61,712.35,0.871,24.0,False
88755,B049,2022-11-24,15177.0,6951.63,0.0,842.04,0.884,24.0,False
88756,B049,2022-11-25,14986.97,4233.1,158.23,743.91,0.798,24.0,False
88757,B049,2022-11-26,14765.74,4947.56,229.12,756.9,0.794,24.0,False
88758,B049,2022-11-27,12803.33,5344.86,167.45,671.01,0.846,24.0,False
88759,B049,2022-11-28,14331.78,4230.94,98.1,760.26,0.847,24.0,False
88760,B049,2022-11-29,15009.71,5592.84,269.37,767.69,0.782,24.0,False
88761,B049,2022-11-30,14461.05,5272.78,23.95,740.18,0.817,24.0,False
88762,B049,2022-12-01,14376.23,6822.31,6.54,719.03,0.942,24.0,False
88763,B049,2022-12-02,14098.6,7366.04,0.0,744.01,0.852,24.0,False
88764,B049,2022-12-03,13461.18,7167.06,159.75,662.61,0.91,24.0,False
88765,B049,2022-12-04,14109.25,3750.56,0.0,749.85,0.794,24.0,False
88766,B049,2022-12-05,13946.84,6696.5,0.0,691.14,0.851,24.0,False
88767,B049,2022-12-06,14435.91,5977.0,0.0,723.05,0.795,24.0,False
88768,B049,2022-12-07,14678.43,5708.28,0.0,720.37,0.831,24.0,False
88769,B049,2022-12-08,14612.49,6302.58,0.0,707.35,0.928,24.0,False
88770,B049,2022-12-09,15966.32,7112.09,0.0,920.14,0.934,24.0,False
88771,B049,2022-12-10,13457.69,6091.12,0.0,716.95,0.78,24.0,False
88772,B049,2022-12-11,14924.3,6052.6,0.0,792.83,0.82,24.0,False
88773,B049,2022-12-12,14693.76,7882.37,0.0,727.5,0.841,24.0,False
88774,B049,2022-12-13,14010.35,6858.83,120.21,724.24,0.81,24.0,False
88775,B049,2022-12-14,12884.78,8664.31,5.26,710.32,0.729,24.0,False
88776,B049,2022-12-15,14412.59,9120.51,0.0,733.14,0.842,24.0,False
88777,B049,2022-12-16,13781.12,8021.93,0.0,737.42,0.874,24.0,False
88778,B049,2022-12-17,12967.34,5237.11,0.0,671.6,0.813,24.0,False
88779,B049,2022-12-18,14256.83,7088.07,3.9,809.85,0.862,24.0,False
88780,B049,2022-12-19,13713.41,5795.6,0.0,671.17,0.766,24.0,False
88781,B049,2022-12-20,13831.63,6235.49,231.92,758.87,0.795,24.0,False
88782,B049,2022-12-21,15785.39,7345.45,180.33,789.32,0.948,24.0,False
88783,B049,2022-12-22,13395.28,7711.81,70.29,735.45,0.811,24.0,False
88784,B049,2022-12-23,13951.37,6803.57,0.0,763.82,0.833,24.0,False
88785,B049,2022-12-24,14558.4,6935.82,0.0,698.45,0.804,24.0,False
88786,B049,2022-12-25,14348.39,4764.15,177.24,808.86,0.855,24.0,False
88787,B049,2022-12-26,14235.58,7636.59,31.74,774.4,0.808,24.0,False
88788,B049,2022-12-27,15705.48,7023.95,0.0,799.94,0.828,24.0,False
88789,B049,2022-12-28,13969.3,7298.48,87.95,766.71,0.82,24.0,False
88790,B049,2022-12-29,14549.46,8438.12,0.0,811.37,0.905,24.0,False
88791,B049,2022-12-30,12953.7,5747.07,0.0,636.59,0.845,24.0,False
88792,B049,2022-12-31,14326.19,5292.17,54.09,692.12,0.766,24.0,False
88793,B049,2023-01-01,14212.13,7120.38,0.0,684.48,0.8,24.0,False
88794,B049,2023-01-02,15079.06,8907.03,211.44,812.42,0.889,24.0,False
88795,B049,2023-01-03,13423.34,6546.07,43.28,765.65,0.775,24.0,False
88796,B049,2023-01-04,13843.48,6989.07,112.78,690.98,0.863,24.0,False
88797,B049,2023-01-05,15970.17,5671.77,0.0,925.59,0.931,24.0,False
88798,B049,2023-01-06,13691.42,6446.63,60.33,712.72,0.823,24.0,False
88799,B049,2023-01-07,14614.69,9149.04,0.0,763.29,0.847,24.0,False
88800,B049,2023-01-08,15285.130000000001,6302.42,183.64,802.88,0.856,24.0,False
88801,B049,2023-01-09,14586.4,6895.01,24.26,789.65,0.83,24.0,False
88802,B049,2023-01-10,13659.37,6281.32,0.0,787.68,0.726,24.0,False
88803,B049,2023-01-11,14796.07,7441.42,198.78,813.92,0.842,24.0,False
88804,B049,2023-01-12,15455.65,7051.25,25.73,792.3,0.845,24.0,False
88805,B049,2023-01-13,15401.99,7775.9,0.0,784.1,0.906,24.0,False
88806,B049,2023-01-14,12690.61,7225.75,133.77,704.56,0.841,24.0,False
88807,B049,2023-01-15,14390.84,7662.02,0.0,768.28,0.802,24.0,False
88808,B049,2023-01-16,13720.87,7640.65,79.67,679.3,0.894,24.0,False
88809,B049,2023-01-17,14848.85,7670.21,220.7,715.48,0.884,24.0,False
88810,B049,2023-01-18,12946.21,6971.04,0.0,750.64,0.888,24.0,False
88811,B049,2023-01-19,15599.6,8980.86,151.42,860.81,0.867,24.0,False
88812,B049,2023-01-20,13624.7,7672.01,248.57,760.22,0.861,24.0,False
88813,B049,2023-01-21,15624.41,8540.09,88.77,814.05,0.79,24.0,False
88814,B049,2023-01-22,13874.33,10117.56,281.22,745.55,0.815,24.0,False
88815,B049,2023-01-23,14615.24,6667.83,53.6,724.65,0.88,24.0,False
88816,B049,2023-01-24,16213.36,8311.55,238.11,780.17,0.848,24.0,False
88817,B049,2023-01-25,15579.46,9372.02,120.47,864.07,0.846,24.0,False
88818,B049,2023-01-26,15245.87,7463.69,298.91,864.82,0.836,24.0,False
88819,B049,2023-01-27,14072.55,8282.14,240.97,754.13,0.817,24.0,False
88820,B049,2023-01-28,14078.2,8285.47,392.08,738.92,0.771,24.0,False
88821,B049,2023-01-29,14067.23,7102.03,155.99,731.21,0.912,24.0,False
88822,B049,2023-01-30,14715.07,6142.94,317.45,748.37,0.857,24.0,False
88823,B049,2023-01-31,15237.27,7781.45,624.49,882.78,0.823,24.0,False
88824,B049,2023-02-01,14346.36,8693.23,603.68,701.1,0.871,24.0,False
88825,B049,2023-02-02,13882.48,7817.16,189.68,713.86,0.902,24.0,False
88826,B049,2023-02-03,15462.535,7798.56,555.49,825.04,0.965,24.0,False
88827,B049,2023-02-04,15551.12,7642.62,382.62,840.62,0.764,24.0,False
88828,B049,2023-02-05,14679.7,6512.83,333.8,781.54,0.834,24.0,False
88829,B049,2023-02-06,16074.34,7838.86,495.43,792.3,0.949,24.0,False
88830,B049,2023-02-07,14951.46,6794.19,0.0,766.12,0.881,24.0,False
88831,B049,2023-02-08,14144.45,5045.57,577.96,731.03,0.791,24.0,False
88832,B049,2023-02-09,15571.69,9996.56,251.46,864.78,0.88,24.0,False
88833,B049,2023-02-10,13893.74,4508.57,574.69,771.19,0.874,24.0,False
88834,B049,2023-02-11,14205.18,6102.09,864.43,820.97,0.739,24.0,False
88835,B049,2023-02-12,14551.88,4442.93,362.78,819.55,0.839,24.0,False
88836,B049,2023-02-13,14173.87,8372.34,577.78,686.27,0.817,24.0,False
88837,B049,2023-02-14,14428.8,6714.19,721.04,749.38,0.772,24.0,False
88838,B049,2023-02-15,14079.54,6760.21,452.23,738.45,0.828,24.0,False
88839,B049,2023-02-16,15381.08,6420.97,785.77,782.51,0.873,24.0,False
88840,B049,2023-02-17,13411.16,5997.86,590.81,769.29,0.817,24.0,False
88841,B049,2023-02-18,13628.87,6168.6,286.67,790.42,0.731,24.0,False
88842,B049,2023-02-19,13743.57,5713.83,695.48,678.08,0.76,24.0,False
88843,B049,2023-02-20,13919.71,6709.54,583.57,668.36,0.872,24.0,False
88844,B049,2023-02-21,14742.56,7557.57,769.71,739.39,0.903,24.0,False
88845,B049,2023-02-22,13953.17,5969.52,484.7,671.74,0.871,24.0,False
88846,B049,2023-02-23,14607.88,7374.98,740.43,763.14,0.79,24.0,False
88847,B049,2023-02-24,14817.7,6895.16,693.5,844.41,0.822,24.0,False
88848,B049,2023-02-25,14038.26,8111.78,673.87,734.93,0.74,24.0,False
88849,B049,2023-02-26,14921.67,6593.66,955.09,790.85,0.796,24.0,False
88850,B049,2023-02-27,13079.62,6807.8,767.37,716.07,0.854,24.0,False
88851,B049,2023-02-28,12793.74,5630.68,1150.53,673.32,0.833,24.0,False
88852,B049,2023-03-01,13515.88,7061.58,909.1,751.04,0.846,24.0,False
88853,B049,2023-03-02,13915.35,5977.59,721.31,769.93,0.879,24.0,False
88854,B049,2023-03-03,14134.19,5019.73,584.03,705.2,0.851,24.0,False
88855,B049,2023-03-04,13694.83,6372.65,839.39,747.64,0.738,24.0,False
88856,B049,2023-03-05,14295.53,6971.41,942.11,774.57,0.867,24.0,False
88857,B049,2023-03-06,13711.31,4805.28,998.85,718.99,0.843,24.0,False
88858,B049,2023-03-07,13525.77,4552.69,969.23,756.22,0.85,24.0,False
88859,B049,2023-03-08,14589.42,5319.59,880.57,733.16,0.875,24.0,False
88860,B049,2023-03-09,16323.69,6955.31,1246.45,826.67,0.878,24.0,False
88861,B049,2023-03-10,14735.43,6381.41,964.43,732.09,0.869,24.0,False
88862,B049,2023-03-11,14409.89,5843.98,1125.15,693.36,0.886,24.0,False
88863,B049,2023-03-12,14313.63,5425.99,951.73,805.1,0.908,24.0,False
88864,B049,2023-03-13,15760.68,7987.5,1061.98,918.45,0.868,24.0,False
88865,B049,2023-03-14,15761.76,6909.08,1147.94,812.96,0.768,24.0,False
88866,B049,2023-03-15,14484.12,3989.95,1440.59,713.45,0.928,24.0,False
88867,B049,2023-03-16,13426.48,4539.76,1301.56,761.23,0.862,24.0,False
88868,B049,2023-03-17,14111.32,3770.43,973.71,701.25,0.901,24.0,False
88869,B049,2023-03-18,13912.64,3832.52,1267.57,697.88,0.91,24.0,False
88870,B049,2023-03-19,14951.63,5357.03,1383.94,730.01,0.749,24.0,False
88871,B049,2023-03-20,14284.28,5006.08,1414.03,759.49,0.819,24.0,False
88872,B049,2023-03-21,14308.81,3764.55,1462.08,750.46,0.803,24.0,False
88873,B049,2023-03-22,13341.3,3601.35,1164.25,717.28,0.758,24.0,False
88874,B049,2023-03-23,13617.07,3417.25,1603.41,703.81,0.747,24.0,False
88875,B049,2023-03-24,16077.42,4979.1,1715.62,800.29,0.799,24.0,False
88876,B049,2023-03-25,14566.29,4279.34,1134.54,706.66,0.859,24.0,False
88877,B049,2023-03-26,14663.72,4605.91,1456.53,759.24,0.818,24.0,False
88878,B049,2023-03-27,15057.97,4445.32,1374.59,875.43,0.805,24.0,False
88879,B049,2023-03-28,15982.92,5282.69,1895.89,828.8,0.818,24.0,False
88880,B049,2023-03-29,14573.39,4157.3,1565.64,790.5,0.82,24.0,False
88881,B049,2023-03-30,15370.6,4384.72,1568.8,812.75,0.769,24.0,False
88882,B049,2023-03-31,13718.51,4089.28,1438.56,740.31,0.81,24.0,False
88883,B049,2023-04-01,14290.82,3103.38,1544.0,750.05,0.804,24.0,False
88884,B049,2023-04-02,13990.86,4903.25,1519.97,715.79,0.793,24.0,False
88885,B049,2023-04-03,16618.67,3864.28,1567.02,799.91,0.88,24.0,False
88886,B049,2023-04-04,15105.82,4590.11,1708.87,806.83,0.867,24.0,False
88887,B049,2023-04-05,14697.84,4317.98,1553.6,853.57,0.854,24.0,False
88888,B049,2023-04-06,15318.92,4326.86,1970.01,752.86,0.825,24.0,False
88889,B049,2023-04-07,14294.02,2907.47,1812.92,763.01,0.92,24.0,False
88890,B049,2023-04-08,14749.37,5472.14,1612.49,812.47,0.852,24.0,False
88891,B049,2023-04-09,12766.76,2676.14,1413.75,640.49,0.812,24.0,False
88892,B049,2023-04-10,13908.02,2950.19,1884.12,759.52,0.853,24.0,False
88893,B049,2023-04-11,13406.88,3563.85,1685.02,680.25,0.826,24.0,False
88894,B049,2023-04-12,13988.95,2708.2,1766.47,763.79,0.891,24.0,False
88895,B049,2023-04-13,14444.42,3899.12,1804.96,726.37,0.884,24.0,False
88896,B049,2023-04-14,14630.53,2868.06,1829.54,785.13,0.77,24.0,False
88897,B049,2023-04-15,14886.84,3876.16,1950.36,804.04,0.87,24.0,False
88898,B049,2023-04-16,18145.12,2953.86,2239.83,946.14,0.883,24.0,False
88899,B049,2023-04-17,15402.29,2507.35,1961.68,784.43,0.847,24.0,False
88900,B049,2023-04-18,14833.36,2414.73,1823.72,754.54,0.829,24.0,False
88901,B049,2023-04-19,15164.95,3331.64,2076.28,792.06,0.842,24.0,False
88902,B049,2023-04-20,14771.92,2611.8,1970.18,818.65,0.849,24.0,False
88903,B049,2023-04-21,14616.28,2481.22,1982.29,752.19,0.842,24.0,False
88904,B049,2023-04-22,14259.28,2321.28,2177.49,706.18,0.726,24.0,False
88905,B049,2023-04-23,13316.58,2167.82,1937.45,688.25,0.847,24.0,False
88906,B049,2023-04-24,14510.21,2362.13,2022.87,828.35,0.827,24.0,False
88907,B049,2023-04-25,15391.82,2505.65,2039.06,816.0,0.907,24.0,False
88908,B049,2023-04-26,14936.59,2431.54,2227.19,761.13,0.758,24.0,False
88909,B049,2023-04-27,15137.01,2464.17,2169.9,731.75,0.853,24.0,False
88910,B049,2023-04-28,13651.04,2222.26,2017.66,707.6,0.898,24.0,False
